serial,brandname,location,batch group FAMILY,active,stockc,boat name,batch,planned ETA,date type,standard paint,paint,colour descr,paint_type,CoilSeats,MPRouter,cprouterplate,MpKeel,mppresstanks,mppresstransom,mppresspunt,metalprepcoilone,metalprepcoiltwo,rotomolder,metalprepguillopress,metalprepgunnels,metalprepext.misc,metalpreppressone,metalpreppresstwo,metalprepbulkparts,Router1,Router2,metalpreppreweld,metalprepseats,metalprepkeelweld,metalpreptransompart,stretchbottomsides,trimbottomside,stretchtopsides,trimstretchtopsides,weldpartsassembly,WeldPartsD,WeldPartsEHTroof,weldpartsb,weldpartsbowriderplateWPbunks,weldpartsc,weldpartscabin,Weldcabintopfit,weldpartsmiscparts,weldpartstank,transomassembly,hullstack,hullsweld,hullstig,WELD1,WELD1assist,WELD2,WELD3,WELD4,WeldQCsmall,RivetSeats,Linish,prepaintclean,StripeFab,CleanCabin,QC1small=cleanlarge=weld,ReworkfromRack,ReworkMovetoPackage,PrintWrap,carpentermarking,carpenterwood,carpentercarpet,MoveBoat2,PaintWash,paintprep,PaintEtch,paintcoating,PaintTwoTone,PaintRepair,RotoFit,UnwrapPlate,QC2PaintQCrotofit,LaminateWrap,StoreKitDF1F2notfortimes,WindscreensSection1of2,CanopyBendBows,CanopyCutBows,CanopyExtras,CanopySew,ApplyWrap,FitOutdashes,HtopAssbly,FitOut1,FitOut2,StoreKitF3F4notfortimes,FitOut3,FitOut4,FitOut5,stripes,QC3,TrailerFitUnderBoatHoist,CanopyFit,rigoutboard,unboxfitmotor,OutboardPD,OutboardRunforPD,PackagingpreQC4,QC4FinalCheck,transportcheckmoveboat,ShrinkWrap
371512,Yellowfin,Plate Boat,X02,Y,BY6200YFCM,Yellowfin 6200 Cabin,XCONFIRMED,1/08/2023,FCAST,YES,TWHITE,Telwater White,ONETONE,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.39,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367115,Yellowfin,Plate Boat,X02,Y,BY6200YFCM,Yellowfin 6200 Cabin,X230501,5/05/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.39,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368406,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,5/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366781,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,2/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368516,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,4/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368515,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,6/09/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
362253,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,1/09/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371585,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,1/09/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366777,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,1/08/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
372452,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,18/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
372058,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,2/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
370428,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,1/11/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
370429,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,6/12/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
372451,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,16/11/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366786,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,1/01/2024,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371199,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,16/11/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366784,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,4/12/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
353557,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,X230201,10/02/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
369168,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,X230202,21/02/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367091,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,X230302,16/03/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
362553,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,X221004,18/11/2022,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
370414,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,X230303,28/03/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367120,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,17/06/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367121,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,14/06/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367831,Yellowfin,Plate Boat,X02,Y,BY6200YFFHTCM,Yellowfin 6200 Cabin Folding HT,XCONFIRMED,1/06/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367634,Yellowfin,Plate Boat,X03,Y,BY6200YFRCM,Yellowfin 6200 Rear Console,XCONFIRMED,23/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,4,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7,0,1,0,0,0,0.25,0,1.5,0.85,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,1.2,0,5.75,5.11,0,2.82,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368156,Yellowfin,Plate Boat,X03,Y,BY6200YFRCM,Yellowfin 6200 Rear Console,XCONFIRMED,1/08/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,4,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7,0,1,0,0,0,0.25,0,1.5,0.85,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,1.2,0,5.75,5.11,0,2.82,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366532,Yellowfin,Plate Boat,X03,Y,BY6200YFRCM,Yellowfin 6200 Rear Console,XCONFIRMED,27/11/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,4,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7,0,1,0,0,0,0.25,0,1.5,0.85,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,1.2,0,5.75,5.11,0,2.82,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368157,Yellowfin,Plate Boat,X03,Y,BY6200YFRCM,Yellowfin 6200 Rear Console,XCONFIRMED,1/01/2024,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,4,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7,0,1,0,0,0,0.25,0,1.5,0.85,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,1.2,0,5.75,5.11,0,2.82,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
355560,Yellowfin,Plate Boat,X03,Y,BY6200YFRCM,Yellowfin 6200 Rear Console,X230103,30/01/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,4,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7,0,1,0,0,0,0.25,0,1.5,0.85,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,1.2,0,5.75,5.11,0,2.82,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366530,Yellowfin,Plate Boat,X03,Y,BY6200YFRCM,Yellowfin 6200 Rear Console,XCONFIRMED,26/06/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,4,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7,0,1,0,0,0,0.25,0,1.5,0.85,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,1.2,0,5.75,5.11,0,2.82,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368126,Yellowfin,Plate Boat,X03,Y,BY6200YFRCM,Yellowfin 6200 Rear Console,X230505,30/05/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,4,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7,0,1,0,0,0,0.25,0,1.5,0.85,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,1.2,0,5.75,5.11,0,2.82,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367041,Yellowfin,Plate Boat,X01,Y,BY6500YFCCABM,Yellowfin 6500 Centre Cabin,XCONFIRMED,1/09/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.4,0,0,0.5,0,0,6,0,1.57,2.2,2.5,3.38,4.3,0,7.4,0.75,5.49,8,20.75,0,0,0,8,0,1,0,0,0,0.25,0,2.36,1.54,0,0,12.5,0.65,2.52,0,0.43,3.75,0,0,0.66,0,0,0,0,0,0,1,0,3.1,4.91,6.61,0,4.16,5.93,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
359269,Yellowfin,Plate Boat,X01,Y,BY6500YFCCABM,Yellowfin 6500 Centre Cabin,X221104,13/12/2022,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.4,0,0,0.5,0,0,6,0,1.57,2.2,2.5,3.38,4.3,0,7.4,0.75,5.49,8,20.75,0,0,0,8,0,1,0,0,0,0.25,0,2.36,1.54,0,0,12.5,0.65,2.52,0,0.43,3.75,0,0,0.66,0,0,0,0,0,0,1,0,3.1,4.91,6.61,0,4.16,5.93,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
364649,Yellowfin,Plate Boat,X01,Y,BY6500YFCCABM,Yellowfin 6500 Centre Cabin,XCONFIRMED,1/07/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.4,0,0,0.5,0,0,6,0,1.57,2.2,2.5,3.38,4.3,0,7.4,0.75,5.49,8,20.75,0,0,0,8,0,1,0,0,0,0.25,0,2.36,1.54,0,0,12.5,0.65,2.52,0,0.43,3.75,0,0,0.66,0,0,0,0,0,0,1,0,3.1,4.91,6.61,0,4.16,5.93,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
